"subject";"activity";"domain";"instrument";"signal";"jerk";"magnitude";"measure";"count";"avg"
27;"laying";"Frequency";"Gyroscope";NA;NA;NA;"Mean";222;-0.984342131846847
27;"laying";"Frequency";"Gyroscope";NA;NA;NA;"SD";222;-0.984177028513514
27;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";74;-0.979890667972973
27;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";74;-0.971806236756757
27;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";74;-0.993563778648649
27;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";74;-0.993552299324324
27;"laying";"Time";"Accelerometer";"Body";NA;NA;"Mean";222;0.049471999490991
27;"laying";"Time";"Accelerometer";"Body";NA;NA;"SD";222;-0.982942730990991
27;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";74;-0.982091652162162
27;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";74;-0.978920176216216
27;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";222;0.0295301382415766
27;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";222;-0.987105502567567
27;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";74;-0.988372773648649
27;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";74;-0.988586771351351
27;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";222;0.29427908981982
27;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"SD";222;-0.984647305675676
27;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";74;-0.982091652162162
27;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";74;-0.978920176216216
27;"laying";"Time";"Gyroscope";NA;NA;NA;"Mean";222;0.00113722373882883
27;"laying";"Time";"Gyroscope";NA;NA;NA;"SD";222;-0.983833229054054
27;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";74;-0.96691759445946
27;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";74;-0.971915732837838
27;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";222;-0.0672153654445045
27;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"SD";222;-0.99327543954955
27;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";74;-0.994355043783784
27;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";74;-0.993484313243243
27;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";210;-0.979135260333333
27;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"SD";210;-0.974381977238095
27;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";70;-0.974766466714286
27;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";70;-0.970885296857143
27;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";210;-0.987721970761905
27;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";210;-0.988885967190476
27;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";70;-0.988773269428571
27;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";70;-0.988531651142857
27;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"Mean";210;-0.982732386047619
27;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"SD";210;-0.982539275952381
27;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";70;-0.979482820857143
27;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";70;-0.970528266285714
27;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";70;-0.992390264285714
27;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";70;-0.991967776285714
27;"sitting";"Time";"Accelerometer";"Body";NA;NA;"Mean";210;0.0509641366847619
27;"sitting";"Time";"Accelerometer";"Body";NA;NA;"SD";210;-0.975339322857143
27;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";70;-0.979481668857143
27;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";70;-0.969526674714286
27;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";210;0.0254872554398571
27;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";210;-0.988219856714286
27;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";70;-0.989467178285714
27;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";70;-0.989200539571429
27;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";210;0.442943055471429
27;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"SD";210;-0.977422380190476
27;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";70;-0.979481668857143
27;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";70;-0.969526674714286
27;"sitting";"Time";"Gyroscope";NA;NA;NA;"Mean";210;-0.0111807885114286
27;"sitting";"Time";"Gyroscope";NA;NA;NA;"SD";210;-0.982091066809524
27;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";70;-0.963565474
27;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";70;-0.970782132714286
27;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";210;-0.0617310057857143
27;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"SD";210;-0.992544516
27;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";70;-0.994034710714286
27;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";70;-0.992112829571428
27;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";240;-0.975208066208333
27;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"SD";240;-0.968727408583333
27;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";80;-0.973186182375
27;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";80;-0.967529105125
27;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";240;-0.982917268291667
27;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";240;-0.98480688475
27;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";80;-0.984151646
27;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";80;-0.983022277625
27;"standing";"Frequency";"Gyroscope";NA;NA;NA;"Mean";240;-0.978247998333333
27;"standing";"Frequency";"Gyroscope";NA;NA;NA;"SD";240;-0.978394880833333
27;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";80;-0.975525565625
27;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";80;-0.96540017025
27;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";80;-0.98941848275
27;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";80;-0.988579092
27;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";240;0.051712622385
27;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";240;-0.969843815791667
27;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";80;-0.972753287375
27;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";80;-0.9663601145
27;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";240;0.0286112696885792
27;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";240;-0.983604291666667
27;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";80;-0.985347620125
27;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";80;-0.98415908975
27;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";240;0.257090825288058
27;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"SD";240;-0.980607722916667
27;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";80;-0.972753287375
27;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";80;-0.9663601145
27;"standing";"Time";"Gyroscope";NA;NA;NA;"Mean";240;-0.00751820921875
27;"standing";"Time";"Gyroscope";NA;NA;NA;"SD";240;-0.977894268541667
27;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";80;-0.968702956625
27;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";80;-0.965693334
27;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";240;-0.0639705340616667
27;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"SD";240;-0.987470271625
27;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";80;-0.989532103875
27;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";80;-0.988819784
27;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";171;-0.25261950368421
27;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"SD";171;-0.326171038888889
27;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";57;-0.327229405789474
27;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";57;-0.550392604912281
27;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";171;-0.307622396953216
27;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";171;-0.276695436652047
27;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";57;-0.259934013157895
27;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";57;-0.279732022017544
27;"walking";"Frequency";"Gyroscope";NA;NA;NA;"Mean";171;-0.450308182163743
27;"walking";"Frequency";"Gyroscope";NA;NA;NA;"SD";171;-0.49038015877193
27;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";57;-0.519451704035088
27;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";57;-0.546888146491228
27;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";57;-0.623288199649123
27;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";57;-0.639242384210526
27;"walking";"Time";"Accelerometer";"Body";NA;NA;"Mean";171;0.0491264392844158
27;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";171;-0.277698349666667
27;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";57;-0.238853875263158
27;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";57;-0.407355787017544
27;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";171;0.0164310576146199
27;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";171;-0.273821006876316
27;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";57;-0.230500549298246
27;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";57;-0.266138940350877
27;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";171;0.210350438500585
27;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"SD";171;-0.970084209064327
27;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";57;-0.238853875263158
27;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";57;-0.407355787017544
27;"walking";"Time";"Gyroscope";NA;NA;NA;"Mean";171;-0.00128514110280702
27;"walking";"Time";"Gyroscope";NA;NA;NA;"SD";171;-0.462281905263158
27;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";57;-0.39663875368421
27;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";57;-0.482452355789474
27;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";171;-0.0637795155362398
27;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"SD";171;-0.527903114912281
27;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";57;-0.562587199473684
27;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";57;-0.618718628596491
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";132;-0.0737633879628788
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";132;-0.0946083500151515
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";44;0.149816459227273
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";44;-0.071212004425
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";132;-0.186128097722727
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";132;-0.230093534893939
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";44;0.010857564025
27;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";44;-0.113625944990909
27;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";132;-0.281222108741667
27;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";132;-0.433939243204545
27;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";44;-0.359113724772727
27;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";44;-0.397984195568182
27;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";44;-0.46777776875
27;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";44;-0.502831373477273
27;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";132;0.0570500153651515
27;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";132;-0.0568680850674242
27;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";44;0.108071382861364
27;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";44;0.121176277863636
27;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";132;0.0332546404856061
27;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";132;-0.18380747045
27;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";44;-0.115421210625
27;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";44;-0.0386367422818182
27;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";132;0.20813126324697
27;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";132;-0.934286893257576
27;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";44;0.108071382861364
27;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";44;0.121176277863636
27;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";132;-0.00781489445022727
27;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"SD";132;-0.367794144575758
27;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";44;-0.164783206536364
27;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";44;-0.307952089840909
27;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";132;-0.0592960676348485
27;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";132;-0.420188390454545
27;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";44;-0.440546586136364
27;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";44;-0.465807533547727
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";153;-0.362060771372549
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";153;-0.176749639653595
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";51;-0.393928937058824
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";51;-0.468707734509804
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";153;-0.518041236797386
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";153;-0.528726408169935
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";51;-0.460770277843137
27;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";51;-0.473011558823529
27;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";153;-0.512996754836601
27;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";153;-0.448544150901961
27;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";51;-0.607667730196078
27;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";51;-0.523335975411765
27;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";51;-0.71917980372549
27;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";51;-0.751714312941177
27;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";153;0.040714827772549
27;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";153;-0.207052610560131
27;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";51;-0.160589355980392
27;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";51;-0.37994878627451
27;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";153;0.0220667356104575
27;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";153;-0.509540874640523
27;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";51;-0.479067422156863
27;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";51;-0.464610567058824
27;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";153;0.114692992941176
27;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";153;-0.943607544836601
27;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";51;-0.160589355980392
27;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";51;-0.37994878627451
27;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";153;0.0160734536709804
27;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"SD";153;-0.440129530169935
27;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";51;-0.286145719598039
27;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";51;-0.501775426447059
27;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";153;-0.0691922551288235
27;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";153;-0.694599951764706
27;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";51;-0.699895090784314
27;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";51;-0.724671165490196
28;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";240;-0.964494302958333
28;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"SD";240;-0.955366582166667
28;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";80;-0.961035587625
28;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";80;-0.95756401875
28;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";240;-0.97611993725
28;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";240;-0.979284737125
28;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";80;-0.9734362485
28;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";80;-0.972336128625
28;"laying";"Frequency";"Gyroscope";NA;NA;NA;"Mean";240;-0.957931178333333
28;"laying";"Frequency";"Gyroscope";NA;NA;NA;"SD";240;-0.960652375375
28;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";80;-0.944218369375
28;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";80;-0.931675004125
28;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";80;-0.971830582375
28;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";80;-0.96931982125
28;"laying";"Time";"Accelerometer";"Body";NA;NA;"Mean";240;0.0502716145716667
28;"laying";"Time";"Accelerometer";"Body";NA;NA;"SD";240;-0.956908472916667
28;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";80;-0.95811223025
28;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";80;-0.9545740295
28;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";240;0.0300089023690167
28;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";240;-0.977305304041667
28;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";80;-0.978455341875
28;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";80;-0.973312647875
28;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";240;-0.110168088291667
28;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"SD";240;-0.973160927875
28;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";80;-0.95811223025
28;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";80;-0.9545740295
28;"laying";"Time";"Gyroscope";NA;NA;NA;"Mean";240;-0.00707910543666667
28;"laying";"Time";"Gyroscope";NA;NA;NA;"SD";240;-0.959198218375
28;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";80;-0.93710692125
28;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";80;-0.928940913375
28;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";240;-0.0645209411658333
28;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"SD";240;-0.974207215583333
28;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";80;-0.978220270625
28;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";80;-0.96977327725
28;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";216;-0.959466193240741
28;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"SD";216;-0.952629221481482
28;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";72;-0.953928124027778
28;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";72;-0.952281424444445
28;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";216;-0.97096186787037
28;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";216;-0.973368325972222
28;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";72;-0.969178686666667
28;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";72;-0.970823336388889
28;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"Mean";216;-0.963674079675926
28;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"SD";216;-0.965461064861111
28;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";72;-0.960297525
28;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";72;-0.953534292638889
28;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";72;-0.979465868888889
28;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";72;-0.97839537
